(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM1_Beam_Cut_Charge,BCM1_Beam_Cut_Current,BCM1_Charge,BCM1_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_CPULT_ERROR,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff,HMS_Cer_SING_Elec_Eff_ERROR,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF,HMS_Elec_SING_TRACK_EFF_ERROR,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_Angle,SHMS_CPULT,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF_ERROR,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers
2787.0,5886.0,2800906.0,2772.0,5841.0,558215.0,6.5539999999999985,69.222,6.5539999999999985,69.222,94.683,259.71,9.172705,0.9946,0.0014,0.011,2572.0,31.645,0.9924,0.0002,0.9871,0.0036,1.0,0.0,0.9845,0.0043,0.993,0.0026,0.994,0.0059,0.9928,0.0029,0.023,1.0,0.0,1.0,0.0,1.0,0.0,0.997157,0.7470060000000001,1.0,0.998268,0.990126,0.755764,1.0,0.997588,50.301,4762676.0,3.738,0.0005110000000000001,94.683,0.9938,0.9938,0.0015,0.0015,2787.0,5886.0,560181.0,5.0,1.0,1.0,1.0,1.0,1.0,11866.0,10.785,0.2632,0.0061,0.3091,0.036000000000000004,0.2617,0.0062,18.125,0.1993,0.0002,0.8515,0.0088,1.0,0.0,0.8467,0.0091,0.7575,0.0024,0.8972319999999999,0.464373,0.976019,0.972275,0.787343,0.621521,0.999335,0.919514,336.436,87375953.0,6.265,0.938272,0.9844,0.0043,1.0,0.0,0.9835,0.0045,259.71,1.007276,2787.0,5886.0,2800906.0
9655.0,19527.0,8997550.0,10665.0,20545.0,1806075.0,57.958,63.881,57.976000000000006,57.422,907.29,907.295,9.172705,0.9993,0.0003,0.011000000000000001,10058.0,31.645,0.9993,0.0001,0.9904,0.0017,1.0,0.0,0.9889,0.002,0.9922,0.0015,0.9981,0.0019,0.991,0.0018,0.022000000000000002,0.9988,0.0007,1.0,0.0,0.9986,0.0008,0.9970600000000001,0.732337,0.999439,0.99889,0.9903629999999999,0.7407,0.999999,0.997501,46.714,42383262.0,3.738,0.0005110000000000001,907.29,0.9997,0.9997,0.0002,0.0002,10673.0,20560.0,1799873.0,5.0,1.0,1.0,1.0,1.0,1.0,11867.0,9.917,0.2546,0.0033,0.3233,0.021,0.2525,0.0034,18.125,0.2007,0.0001,0.8602,0.0049,0.9938,0.0062,0.8559,0.005,0.7535,0.0013,0.8946540000000001,0.4582520000000001,0.975799,0.9715459999999999,0.785746,0.615175,0.9993110000000001,0.91755,311.363,282497986.0,6.265,0.9382719999999999,0.9797,0.0027,0.9873,0.0089,0.9792,0.0028,907.295,1.007276,9655.0,19527.0,8997550.0
7882.0,16717.0,7961443.0,7892.0,16731.0,1598048.0,50.924,69.31,50.924,69.31,734.727,736.7280000000003,9.172705,1.0013,0.0,0.011,7353.0,31.645,1.0008,0.0001,0.9881,0.002,0.9979,0.0021,0.9862,0.0023,0.9922,0.0016,1.0,0.0,0.9906,0.0019,0.023,0.9973,0.0011,0.9976,0.0024,0.9973,0.0012,0.997391,0.760554,0.99909,0.998199,0.991466,0.769184,0.999998,0.99803,50.524,37121077.0,3.738,0.0005110000000000001,734.727,1.0016,1.0016,0.0,0.0,7882.0,16717.0,1592289.0,5.0,1.0,1.0,1.0,1.0,1.0,11868.0,10.806,0.2559,0.0036,0.3671,0.0229,0.2526,0.0036,18.125,0.2007,0.0001,0.8544,0.0053,1.0,0.0,0.8489,0.0055,0.753,0.0014,0.893904,0.4553680000000001,0.975886,0.970967,0.787316,0.6103930000000001,0.9993,0.917137,336.972,248256183.0,6.265,0.938272,0.9845,0.0026,1.0,0.0,0.9834,0.0028,736.7280000000003,1.007276,7882.0,16717.0,7961443.0
10724.0,22400.0,10616948.0,11038.0,22713.0,2128530.0,68.111,67.492,68.11399999999999,65.666,1009.179,1005.092,9.172705,0.9993,0.0003,0.011000000000000001,10332.0,31.645,0.9995,0.0001,0.9906,0.0015,0.9951,0.0028,0.9897,0.0018,0.9949,0.0011,1.0,0.0,0.9939,0.0014,0.022000000000000002,0.9983,0.0007,0.9963,0.0026,0.9988,0.0007,0.9969870000000001,0.742451,0.9993,0.9981469999999999,0.990481,0.751504,0.999999,0.997634,49.453,49906629.0,3.738,0.0005110000000000001,1009.179,0.9996,0.9996,0.0002,0.0002,11046.0,22724.0,2123705.0,5.0,1.0,1.0,1.0,1.0,1.0,11870.0,10.562999999999999,0.2545,0.0031,0.3104,0.0194,0.2528,0.0031,18.125,0.2005,0.0001,0.8572,0.0045,0.9943,0.0056,0.853,0.0046,0.7521,0.0012,0.89525,0.45991400000000004,0.975659,0.9696620000000001,0.78877,0.616322,0.9992620000000001,0.918956,329.18199999999996,330857619.0,6.265,0.9382719999999999,0.9783,0.0026,1.0,0.0,0.977,0.0028,1005.092,1.007276,10724.0,22400.0,10616948.0
9631.0,19843.0,9099746.0,10561.0,20772.0,1823636.0,54.995,64.307,55.01300000000001,57.938,855.192,904.481,9.172705,0.9991,0.0003,0.011,9945.0,31.645,0.9989,0.0001,0.9894,0.0018,0.9981,0.0019,0.9878,0.002,0.9915,0.0016,0.9981,0.0019,0.9902,0.0018,0.022,0.9981,0.0008,1.0,0.0,0.9977,0.001,0.997043,0.740216,0.99946,0.998665,0.990131,0.748999,0.999999,0.997523,47.31800000000001,40465761.0,3.738,0.0005110000000000001,855.192,0.999,0.999,0.0003,0.0003,10571.0,20794.0,1820255.0,5.0,1.0,1.0,1.0,1.0,1.0,11871.0,10.061,0.2541,0.0033,0.3294,0.0208,0.2518,0.0034,18.125,0.2004,0.0001,0.8629,0.0048,1.0,0.0,0.8583,0.005,0.7534,0.0013,0.896043,0.4608140000000001,0.976931,0.971999,0.7862779999999999,0.617192,0.999354,0.918185,314.323,284299134.0,6.265,0.938272,0.9815,0.0026,0.9937,0.0063,0.9807,0.0027,904.481,1.007276,9631.0,19843.0,9099746.0
9815.0,20147.0,9243429.0,11375.0,21715.0,1854871.0,59.43600000000001,64.59100000000001,59.448,55.315,920.185,918.18,9.172705,1.0001,0.0,0.011000000000000001,10708.0,31.645,0.9998,0.0001,0.9895,0.0018,0.9965,0.0025,0.9881,0.0021,0.9904,0.0017,0.9965,0.0025,0.9892,0.002,0.022000000000000002,0.9969,0.0011,0.9979,0.0021,0.9966,0.0013,0.9966299999999999,0.726426,0.999475,0.998965,0.9888370000000001,0.735773,0.999999,0.99705,47.346000000000004,43566992.0,3.738,0.0005110000000000001,920.185,0.9998,0.9998,0.0001,0.0001,11374.0,21720.0,1849062.0,5.0,1.0,1.0,1.0,1.0,1.0,11872.0,10.067,0.2543,0.0033,0.3021,0.0199,0.2526,0.0033,18.125,0.2006,0.0001,0.8518,0.0049,0.9938,0.0062,0.8472,0.0051,0.7545,0.0013,0.895072,0.460261,0.9755940000000001,0.970709,0.7860050000000001,0.61833,0.9992850000000001,0.918325,314.306,288589491.0,6.265,0.9382719999999999,0.9836,0.0024,1.0,0.0,0.9826,0.0025,918.18,1.007276,9815.0,20147.0,9243429.0
8965.0,17995.0,7996953.0,10459.0,19451.0,1599656.0,51.655,61.15,51.672,51.92,844.715,842.704,9.172705,0.9977,0.0005,0.011,9890.0,31.645,0.9963,0.0001,0.989,0.0019,0.9979,0.0021,0.9873,0.0023,0.9935,0.0015,1.0,0.0,0.9922,0.0018,0.021,0.9995,0.0005,1.0,0.0,0.9994,0.0006,0.99757,0.744218,0.999381,0.997605,0.99328,0.751517,0.999999,0.99833,44.996,38008699.0,3.738,0.0005110000000000001,844.715,0.9968,0.9968,0.0005,0.0005,10483.0,19524.0,1599976.0,5.0,1.0,1.0,1.0,1.0,1.0,11873.0,9.49,0.2553,0.0035,0.3481,0.0224,0.2525,0.0036,18.125,0.2,0.0001,0.8529,0.0052,0.9937,0.0063,0.848,0.0054,0.7523,0.0014,0.8949309999999999,0.46087,0.974798,0.970229,0.786075,0.619907,0.99925,0.918688,297.532,250731719.0,6.265,0.938272,0.9791,0.0029,0.9863,0.0096,0.9786,0.003,842.704,1.007276,8965.0,17995.0,7996953.0
8685.0,17373.0,7708943.0,11793.0,20480.0,1544869.0,49.683,60.68899999999999,49.708,44.0,818.659,814.65,9.172705,0.9975,0.0005,0.011000000000000001,11235.0,31.645,0.997,0.0001,0.9931,0.0015,0.9959,0.0029,0.9925,0.0018,0.9927,0.0016,0.9959,0.0029,0.9921,0.0018,0.021,0.9973,0.0011,0.9976,0.0024,0.9973,0.0012,0.9966659999999999,0.7350260000000001,0.9993709999999999,0.997495,0.990137,0.744681,0.9999979999999999,0.997482,44.632,36538330.0,3.738,0.0005110000000000001,818.659,0.9972,0.9972,0.0004,0.0004,11823.0,20541.0,1542620.0,5.0,1.0,1.0,1.0,1.0,1.0,11874.0,9.463,0.2553,0.0036,0.3255,0.0217,0.253,0.0036,18.125,0.2003,0.0001,0.8515,0.0054,0.987,0.0091,0.8466,0.0055,0.7513,0.0014,0.894099,0.45745699999999995,0.975721,0.9706520000000001,0.785644,0.6148020000000001,0.999287,0.917431,296.224,241319005.0,6.265,0.9382719999999999,0.9766,0.0031,1.0,0.0,0.9751,0.0034,814.65,1.007276,8685.0,17373.0,7708943.0
15061.0,30995.0,14413047.0,18820.0,34780.0,130648.0,92.704,65.977,92.741,52.03100000000001,1405.0970000000002,1405.0970000000002,9.172705,0.9999,0.0001,0.011,17762.0,31.645,0.9999,0.0,0.9908,0.0013,0.9967,0.0019,0.9896,0.0015,0.9925,0.0012,0.9989,0.0011,0.9912,0.0014,0.022,0.9968,0.0009,0.9974,0.0018,0.9967,0.001,0.996807,0.737795,0.9988,0.997078,0.991571,0.7471439999999999,0.999996,0.997869,48.273,67828333.0,3.738,0.0005110000000000001,1405.0970000000002,1.0,1.0,0.0,0.0,18821.0,34782.0,111771.0,129.0,1.0,1.0,1.0,1.0,1.0,11875.0,10.258,0.2783,0.0104,0.3112,0.0159,0.2512,0.0137,18.125,0.0091,0.0,0.9232,0.0113,0.9962,0.0038,0.8576,0.0203,0.7822,0.0048,0.913396,0.5046,0.978862,0.973764,0.801262,0.66069,0.999445,0.932566,319.173,448468635.0,6.265,0.938272,0.9847,0.0062,0.988,0.0069,0.9787,0.0122,1405.0970000000002,1.007276,15061.0,30995.0,14413047.0
14670.0,30015.0,13505408.0,19250.0,34628.0,124047.0,87.094,63.24,87.14200000000002,47.44300000000001,1377.194,1377.194,9.172705,1.0,0.0,0.011000000000000001,18304.0,31.645,0.9999,0.0,0.9894,0.0014,0.9988,0.0012,0.9878,0.0017,0.9936,0.0011,1.0,0.0,0.9924,0.0013,0.022000000000000002,0.9977,0.0008,0.9971,0.002,0.9978,0.0008,0.9965940000000001,0.735858,0.9989379999999999,0.9980889999999999,0.98964,0.7457779999999999,0.9999979999999999,0.997366,46.449,63969849.0,3.738,0.0005110000000000001,1377.194,1.0,1.0,0.0,0.0,19250.0,34630.0,104746.0,129.0,1.0,1.0,1.0,1.0,1.0,11876.0,9.806000000000001,0.2799,0.0106,0.3321,0.0169,0.2385,0.0135,18.125,0.0092,0.0,0.9193,0.0117,0.9962,0.0038,0.8475,0.0214,0.7725,0.005,0.9120870000000001,0.494907,0.9758129999999999,0.975806,0.810879,0.640969,0.9994149999999999,0.9321,306.278,421804725.0,6.265,0.9382719999999999,0.9975,0.0025,1.0,0.0,0.9933,0.0067,1377.194,1.007276,14670.0,30015.0,13505408.0
18291.0,38062.0,17555467.0,19952.0,39732.0,156146.0,112.844,65.926,112.866,60.091,1711.671,1711.671,9.172705,1.0001,0.0,0.011,18720.0,31.645,1.0,0.0,0.989,0.0013,0.9962,0.0019,0.9876,0.0015,0.9911,0.0012,0.9981,0.0013,0.9897,0.0014,0.022,0.9973,0.0007,0.9978,0.0015,0.9972,0.0008,0.997345,0.743958,0.998774,0.998214,0.992361,0.751949,0.999998,0.998105,48.26300000000001,82610416.0,3.738,0.0005110000000000001,1711.671,1.0001,1.0001,0.0,0.0,19951.0,39731.0,136113.0,129.0,1.0,1.0,1.0,1.0,1.0,11877.0,10.255999999999998,0.2951,0.0096,0.3444,0.0151,0.254,0.0123,18.125,0.0089,0.0,0.9126,0.0104,0.9971,0.0029,0.8377,0.0189,0.7838,0.0043,0.918152,0.51469,0.977463,0.973022,0.815239,0.6638,0.999392,0.937883,318.918,545882268.0,6.265,0.938272,0.9902,0.0044,0.9941,0.0042,0.982,0.0103,1711.671,1.007276,18291.0,38062.0,17555467.0
20567.0,42025.0,19180247.0,23224.0,44706.0,172008.0,123.55,64.128,123.584,56.345,1926.6070000000002,1926.6070000000002,9.172705,1.0,0.0,0.011000000000000001,21857.0,31.645,1.0,0.0,0.9906,0.0011,0.9983,0.0012,0.9891,0.0013,0.9937,0.0009,1.0,0.0,0.9924,0.0011,0.022000000000000002,0.9976,0.0007,0.9979,0.0014,0.9975,0.0007,0.996973,0.732496,0.9993549999999999,0.9982030000000001,0.9907950000000001,0.74111,0.999999,0.997617,47.027,90602247.0,3.738,0.0005110000000000001,1926.6070000000002,1.0,1.0,0.0,0.0,23225.0,44705.0,148719.0,129.0,1.0,1.0,1.0,1.0,1.0,11878.0,9.955,0.2871,0.009000000000000001,0.3254,0.0139,0.2557,0.0117,18.125,0.009000000000000001,0.0,0.925,0.0094,0.9892,0.0053,0.8665,0.0168,0.7763,0.0042,0.9175770000000001,0.5120439999999999,0.9784229999999999,0.975181,0.811659,0.661183,0.9994639999999999,0.9361870000000001,310.512,598235582.0,6.265,0.9382719999999999,0.9914,0.0038,0.9971,0.0029,0.9831,0.0084,1926.6070000000002,1.007276,20567.0,42025.0,19180247.0
18773.0,25385.0,3100877.0,20252.0,26878.0,44170.0,69.582,37.015,69.60300000000001,34.315,1879.832,1879.832,9.172705,1.0,0.0,0.01,20212.0,31.645,1.0,0.0001,0.9817,0.0031,1.0,0.0,0.9815,0.0032,0.9668,0.0042,1.0,0.0,0.9664,0.0042,0.014,0.9986,0.001,1.0,0.0,0.9986,0.001,0.997146,0.744368,0.99919,1.0,0.989269,0.753052,1.0,0.99735,11.039,20750968.0,3.738,0.0005110000000000001,1879.832,0.9999,0.9999,0.0,0.0,20253.0,26879.0,24054.0,129.0,1.0,1.0,1.0,1.0,1.0,11879.0,1.65,0.2868,0.023,0.2,0.0894,0.2916,0.0237,18.125,0.0142,0.0001,0.925,0.024,1.0,0.0,0.9304,0.0237,0.7667,0.0101,0.934381,0.546303,0.989862,0.982873,0.8292139999999999,0.677165,0.999826,0.944864,70.137,131845820.0,6.265,0.938272,1.0,0.0,1.0,0.0,1.0,0.0,1879.832,1.007276,18773.0,25385.0,3100877.0
42056.0,256851.0,4451816.0,45520.0,153104.0,179576.0,89.434,62.43899999999999,89.492,50.233000000000004,1432.339,1441.0710000000001,5.9848040000000005,1.0,0.0,0.028999999999999998,17755.0,29.17,0.5879,0.0001,0.9836,0.0005,0.9936,0.0005,0.9769,0.0008,0.9969,0.0002,0.998,0.0003,0.9961,0.0003,0.17800000000000002,0.9979,0.0002,0.998,0.0003,0.9978,0.0003,0.998353,0.807033,0.999028,0.998075,0.9940969999999999,0.814183,0.9999979999999999,0.9989030000000001,52.83,75670958.0,3.2710000000000004,0.0005110000000000001,1432.339,0.9955,0.9955,0.0005,0.0005,45519.0,130212.0,135051.0,33.0,1.0,1.0,2.0,1.0,1.0,13058.0,3.089,0.6928,0.0027,0.7011,0.0029,0.6426,0.0074,27.495,0.0403,0.0001,0.9941,0.0005,0.9953,0.0005,0.9859,0.0022,0.9697,0.0009,0.989834,0.818713,0.9888950000000001,0.982714,0.949023,0.887724,0.999808,0.994276,110.387,159075592.0,3.4930000000000003,0.9382719999999999,0.9964,0.0004,0.9964,0.0005,0.9964,0.001,1441.0710000000001,1.007276,42056.0,256851.0,4451816.0
3413.0,20635.0,361342.0,3681.0,12299.0,14585.0,7.258999999999999,60.582,7.2639999999999985,49.511,119.823,128.054,5.9848040000000005,1.0003,0.0,0.027000000000000003,1463.0,29.17,0.5882,0.0003,0.982,0.0018,0.9928,0.0018,0.975,0.0028,0.9973,0.0007,0.999,0.0007,0.9962,0.0011,0.161,0.9977,0.0007,0.9969,0.0013,0.9984,0.0008,0.998206,0.801175,0.998282,0.99851,0.993904,0.8086800000000001,0.999997,0.998834,50.852,6093233.0,3.2710000000000004,0.0005110000000000001,119.823,0.9276,0.9276,0.006,0.006,3680.0,10456.0,10962.0,33.0,1.0,1.0,2.0,1.0,1.0,13060.0,2.822,0.6921,0.0094,0.7090000000000001,0.01,0.5983,0.0258,27.495,0.0403,0.0003,0.997,0.0013,0.9986,0.001,0.9863,0.0079,0.9707,0.0032,0.9891,0.812024,0.991855,0.98172,0.943109,0.884243,0.999851,0.993414,107.687,13789795.0,3.4930000000000003,0.938272,0.9975,0.0012,0.997,0.0015,1.0,0.0,128.054,1.007276,3413.0,20635.0,361342.0
57507.0,344192.0,5956557.0,67435.0,210928.0,246888.0,119.723,59.453,119.90100000000001,39.872,2013.737,2018.5510000000002,5.9848040000000005,1.0001,0.0,0.027999999999999997,29969.0,29.17,0.5951,0.0001,0.9834,0.0004,0.9929,0.0004,0.9771,0.0007,0.9974,0.0002,0.9981,0.0002,0.9969,0.0002,0.171,0.9975,0.0002,0.9973,0.0003,0.9977,0.0002,0.998633,0.812164,0.9992979999999999,0.9982530000000001,0.994972,0.818271,0.999999,0.999086,50.39100000000001,101473740.0,3.2710000000000004,0.0005110000000000001,2013.737,0.9977,0.9977,0.0002,0.0002,67431.0,177223.0,180954.0,33.0,1.0,1.0,2.0,1.0,1.0,13061.0,2.951,0.6829999999999999,0.0023,0.6937,0.0025,0.6184,0.0064,27.495,0.0413,0.0001,0.9943,0.0005,0.9952,0.0004,0.9887,0.0018,0.9706,0.0008,0.9905700000000001,0.825858,0.988084,0.982967,0.9524309999999999,0.892768,0.9997969999999999,0.994899,105.23200000000001,212415968.0,3.4930000000000003,0.9382719999999999,0.9961,0.0004,0.9963,0.0004,0.995,0.001,2018.5510000000002,1.007276,57507.0,344192.0,5956557.0
7584.0,33035.0,660785.0,7824.0,20624.0,27640.0,27.861,38.047,27.867,36.843,732.2739999999999,737.437,5.9848040000000005,1.0,0.0,0.01,7537.0,29.17,0.6196,0.0002,0.9643,0.0025,0.9558,0.0137,0.9647,0.0026,0.9892,0.0014,1.0,0.0,0.9887,0.0015,0.045,0.9956,0.001,0.9946,0.0054,0.9957,0.001,0.997506,0.76074,0.998511,0.999363,0.991376,0.768993,0.999999,0.998008,13.933,10203092.0,3.2710000000000004,0.0005110000000000001,732.2739999999999,0.9931,0.9931,0.0009,0.0009,7824.0,16642.0,20034.0,33.0,1.0,1.0,2.0,1.0,1.0,13062.0,0.8959999999999999,0.6699,0.0106,0.6606,0.0319,0.6711,0.0112,27.495,0.0418,0.0002,0.9962,0.0017,1.0,0.0,0.9957,0.0019,0.971,0.003,0.982688,0.7538779999999999,0.990064,0.970898,0.947235,0.8279540000000001,0.999711,0.990922,30.377,22401352.0,3.4930000000000003,0.938272,0.9968,0.0014,1.0,0.0,0.9965,0.0016,737.437,1.007276,7584.0,33035.0,660785.0
11248.0,49446.0,986338.0,12166.0,31251.0,120538.0,41.568999999999996,38.001,41.583999999999996,35.116,1093.8980000000001,1096.927,5.9848040000000005,0.9999,0.0001,0.01,11799.0,29.17,0.6203,0.0003,0.9928,0.001,1.0,0.0,0.9925,0.001,0.9891,0.0012,0.9966,0.0034,0.9888,0.0012,0.045,0.9986,0.0005,0.9917,0.0059,0.9988,0.0004,0.9974120000000001,0.755271,0.999466,0.99836,0.9912700000000001,0.763582,0.999999,0.997936,13.915,15222125.0,3.2710000000000004,0.0005110000000000001,1093.8980000000001,0.9953,0.9953,0.0006,0.0006,12167.0,25188.0,109741.0,9.0,1.0,1.0,2.0,1.0,1.0,13128.0,0.899,0.6768,0.0047,0.7,0.026000000000000002,0.6761,0.0047,27.505,0.122,0.0003,0.993,0.001,0.9954,0.0046,0.993,0.001,0.9655,0.0014,0.98698,0.774195,0.9907940000000001,0.979661,0.957182,0.833291,0.999813,0.9928620000000001,30.404,33350962.0,3.4930000000000003,0.9382719999999999,0.9976,0.0005,1.0,0.0,0.9975,0.0006,1096.927,1.007276,11248.0,49446.0,986338.0
7779.0,58942.0,2864308.0,9982.0,35598.0,54080.0,35.765,59.383,35.796,43.477,602.2869999999998,602.2869999999998,9.878908,1.0,0.0,0.013,8204.0,23.05,0.5818,0.0001,0.978,0.0015,0.9947,0.0019,0.9746,0.0018,0.9972,0.0006,0.9973,0.0013,0.9971,0.0006,0.098,0.9974,0.0006,0.997,0.0015,0.9975,0.0007,0.99745,0.762505,0.999292,0.997751,0.991881,0.771025,0.999998,0.998141,79.684,47992741.0,5.3660000000000005,0.0005110000000000001,602.2869999999998,0.9906,0.9906,0.0009,0.0009,9982.0,30591.0,44113.0,65.0,1.0,1.0,2.0,1.0,1.0,13164.0,4.756,0.4,0.0118,0.4165,0.0132,0.3259,0.0264,23.05,0.0189,0.0001,0.9438,0.0085,0.9932,0.0034,0.7357,0.0373,0.8395,0.0057,0.975094,0.7281770000000001,0.979458,0.975813,0.91009,0.837144,0.999503,0.985358,158.04,95185193.0,5.4220000000000015,0.938272,0.9951,0.0028,0.9964,0.0026,0.9844,0.0155,602.2869999999998,1.007276,7779.0,58942.0,2864308.0
31183.0,243992.0,11887146.0,43179.0,149737.0,226227.0,148.215,62.028,148.361,41.288000000000004,2389.478,2389.478,9.878908000000001,1.0,0.0,0.013000000000000001,35806.0,23.05,0.5845,0.0,0.9783,0.0008,0.9963,0.0008,0.9747,0.0009,0.9975,0.0003,0.9974,0.0006,0.9976,0.0003,0.102,0.9977,0.0003,0.998,0.0006,0.9976,0.0003,0.996864,0.759504,0.998426,0.9974209999999999,0.990625,0.769885,0.9999959999999999,0.997843,83.41,199305767.0,5.3660000000000005,0.0005110000000000001,2389.478,0.9976,0.9976,0.0002,0.0002,43179.0,128089.0,183108.0,65.0,1.0,1.0,2.0,1.0,1.0,13165.0,4.975,0.4013,0.0058,0.4135,0.0065,0.3473,0.0134,23.05,0.019,0.0,0.9439,0.0042,0.9922,0.0018,0.7453,0.018000000000000002,0.8397,0.0029,0.975675,0.732558,0.980864,0.9790110000000001,0.900591,0.847068,0.999598,0.9847969999999999,165.144,394607508.0,5.4220000000000015,0.9382719999999999,0.9904,0.0019,0.9933,0.0017,0.9656,0.0113,2389.478,1.007276,31183.0,243992.0,11887146.0
38315.0,304486.0,14916719.0,49468.0,182668.0,279125.0,185.997,63.864,186.124,46.17,2912.39,2912.39,9.878908,1.0001,0.0,0.013,40170.0,23.05,0.5784,0.0,0.9783,0.0007,0.9955,0.0008,0.9748,0.0008,0.9974,0.0002,0.9982,0.0005,0.9972,0.0003,0.105,0.9979,0.0002,0.998,0.0005,0.9978,0.0003,0.997011,0.765447,0.998881,0.997382,0.990507,0.775679,0.999997,0.997871,85.947,250311293.0,5.3660000000000005,0.0005110000000000001,2912.39,0.9975,0.9975,0.0002,0.0002,49465.0,157900.0,229690.0,65.0,1.0,1.0,2.0,1.0,1.0,13166.0,5.122000000000001,0.4019,0.0052,0.4143,0.0057,0.344,0.0119,23.05,0.0187,0.0,0.9454,0.0037,0.9928,0.0015,0.7462,0.0161,0.8432,0.0025,0.975774,0.73283,0.983388,0.979866,0.89397,0.8507239999999999,0.999666,0.984172,169.93099999999995,494906343.0,5.4220000000000015,0.938272,0.9944,0.0013,0.9965,0.0011,0.9783,0.0076,2912.39,1.007276,38315.0,304486.0,14916719.0
